Gene Name,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Dactolisib,Dasatinib,Gefitinib,Imatinib
RNASE4,-2.3202329201875600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASEH1,-1.0964108639997600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0964108639997600,0.0,-1.3537666749913000,-1.257887847147210,0.0,0.0,0.0,0.0,0.0,0.0
RNF214,-1.2933044266868700,0.0,0.0,0.0,0.0,0.0,0.0,-1.3703752570069000,0.0,0.0,0.0,0.8199239546954230,0.0,0.0,0.0,0.49218486990804400,0.9240388273661650,0.0,0.0,0.0,0.0,0.0,0.0
RNF219,-1.976975481333530,0.0,0.0,0.0,0.0,0.0,0.0,1.1595948732946100,-1.1443558065535500,0.0,0.0,0.0,0.0,0.0,0.0,-1.9459047643528200,-1.5653539042523200,0.0,-1.6429431986611000,0.0,-1.5435507500360000,-1.3269596789734500,0.0
RPL14,-1.3741779243753900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1305756487960200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL29,-1.0768474388058100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825958593657500,1.2394835256745800,0.0,0.0,0.0,0.2708723834226950,0.0,0.0
RPL31,-1.3147868186867000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1759290949808700,1.4383699417637700,0.0,0.0,0.0,0.0,0.0,0.0
RPL34,-1.358009021596590,0.0,0.0,0.0,0.0,0.0,0.0,3.4797664257288900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5513661815252800,1.7755980587766500,0.0,0.0,0.0,-1.8405308883462200,0.0,0.0
RPLP2,-2.1229924760238000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214929815140490,5.716346766322040,0.0,0.0,0.0,0.0,0.0,0.0
RPS27,-1.6858846998553300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175499187155330,1.315076134215350,0.0,0.0,0.0,0.0,0.0,0.0
RPS6,-2.622619664222530,1.0955357061301800,0.6719762591088140,-1.4851261406112100,-2.4174994222032500,-1.7321239762187000,0.0,0.9056876663131360,0.0,0.0,0.0,-1.944091494740510,0.5156312279217590,-1.9667787361575200,0.47428185276765300,-1.6001307095280300,-1.7065305995035800,0.0,-1.5051148224944600,0.2823454551673070,0.40531938752555900,1.7688777714727900,0.0
RPS6KA1,-1.1429685437956100,-1.31747223719834,0.0,0.0,0.0,0.0,-1.2239328128055500,2.2674899994896,0.0,0.0,-1.4413097962517200,0.0,-2.810145791791750,-1.1568376961862500,0.0,2.335255170909430,2.4507338052333000,0.0,2.0923650063692600,0.9297251074418580,-1.3047173788364900,-1.4969103376975500,1.3679880927652000
"RPS6KA1, RPS6KA3",-1.7294657501852200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4966076552699500,-1.835154154894890,0.0,3.8979513612702500,3.9539008919064900,0.0,2.934453663064240,0.0,-1.4703291298667000,-3.5171469908104800,0.0
RPS6KA4,-1.9877758336789600,0.0,0.0,0.0,0.0,0.0,0.0,1.1357829991924100,0.0,0.0,0.0,0.0,-1.5201223598879700,0.0,0.0,1.2341423057055900,1.341368924111830,0.0,2.8913818184218000,0.0,-1.8836979813142800,0.0,0.0
RPS6KB1,0.6804858370394820,0.0,-0.9675850290724560,-1.260149343770920,0.0,-1.7975070116148500,0.0,-0.33721404268983700,0.0,0.0,0.0,-2.0426653241419400,1.3375632222078300,0.0,-3.6156970296749700,1.4233796471899100,1.713473112252370,0.0,0.0,-1.721972843233520,-1.2435124713761100,1.1538770562741100,0.0
RRAGC,-1.8685820696311500,0.0,0.0,0.0,0.0,-1.2839103200540900,0.0,1.202919462426070,0.0,0.0,0.0,-0.8685283211145500,-1.158290378419680,0.0,-1.563035430756690,-1.9246726174895800,-1.4924848420278000,0.0,0.0,-1.2350221088474600,-1.125954800900040,-1.007230051036470,0.0
RREB1,1.5053719898129800,0.0,0.0,-0.9043933498776900,0.0,0.0,0.0,1.7888831285648600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3890083672695500,1.2615237111373300,0.0,0.0,0.0,0.0,0.0,0.0
RRM2,-1.135232492476920,0.0,0.0,0.0,0.0,0.0,0.0,-1.75093356584658,-1.526320338503610,0.0,0.0,-0.878903516189585,0.0,0.0,0.0,-1.4081519776272600,0.30695311122651500,0.0,1.6848406887877800,0.0,0.0,0.0,0.0
RRP8,1.3643344845643600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8861297720791500,0.0,0.0
RSL1D1,0.22436062383518300,0.0,0.0,0.0,0.0,0.0,0.0,1.1926099734245100,0.0,0.0,0.0,-1.50338314874511,0.22284973262537900,0.0,0.0,1.5087871390803400,1.7997770139771300,-1.6056787995329600,0.0,0.0,0.783507935434086,0.0,0.0
RSRC2,0.4567231969833140,0.0,-1.0265771162032300,0.0,0.0,0.0,0.0,2.121436612980400,0.0,0.0,0.0,0.9562301833348880,0.0,0.0,0.0,0.9440885869578270,0.5249549836660680,0.0,0.0,0.0,-1.6956820728967500,0.0,-1.413461927578330
RTN4,1.6499212028735300,0.0,0.0,0.0,0.0,0.0,0.0,1.9591926389867700,0.0,0.0,0.0,0.7580871873437520,-1.6931310013429000,0.0,0.0,1.5952662286930400,1.387084913865480,0.0,0.0,0.0,0.40877778351649300,0.0,0.0
RUNX1,1.17637003725777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6048376444900300,-2.0232394217771800,0.0,0.0,0.0,0.0,0.0,0.0
RXRA,-1.0978299804004800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0978299804004800,0.0,1.1580030432745200,1.236645018870880,0.0,0.0,0.0,0.0,0.0,0.0
SAFB,1.3504231411268200,0.0,0.0,0.0,0.0,0.0,0.0,1.9466066102424200,0.0,0.0,0.0,-1.1233884434380600,0.0,0.0,0.0,-1.832972573128020,-1.6760433938434200,1.3310560445547000,1.2558964365630500,-0.9310657498099700,0.0,0.0,0.0
"SAFB, SAFB2",1.6300407673556000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5540424137300900,0.0,0.0,0.0,0.8573336644425500,0.5438442121366570,0.0,0.0,0.0,0.0,0.0,0.0
SAMD4B,-1.3174228543378300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3174228543378300,0.0,-2.657906597858760,-3.274522189170910,0.0,1.9401244205314200,0.0,0.0,0.0,0.0
SARG,-1.4889235764411300,0.0,0.0,-0.7796571682987980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9251439772585510,-1.7169904634142200,0.391498731388495,0.0,0.0,0.0,0.0,0.0,-0.8372036743036210,-1.2518960016410800,-1.6381978614456900,1.3009958786823200
SART1,-1.5018365773264000,0.0,-1.2697160135860900,-1.2590712778612900,0.0,0.0,0.0,0.0,0.0,-1.2697160135860900,0.0,-0.998429564670499,-1.0348227610057300,-1.1300317877536800,0.0,1.2593803494456000,1.853686394154430,0.0,1.2153491163915800,0.0,-1.116028089943100,-1.1678718306403100,0.0
SASH1,1.5267778021292100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.155408046167860,1.4385741582590300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5425194197254900,0.0
SBNO1,-2.559584057773220,0.0,0.0,0.0,-1.2877417409465200,-1.0405909577662000,0.0,2.4062313238795100,0.0,0.0,0.0,0.0,0.0,0.0,-1.10848949290904,-1.0794225916805000,0.31312015771261500,0.0,0.0,-1.6316444131320700,0.0,0.0,0.0
SCAF11,0.34416795976385300,0.0,0.0,0.0,0.0,0.0,0.0,1.951580885365640,0.0,0.0,0.0,1.051666375818590,1.087950468310700,0.0,0.0,1.9792280778712100,1.7913190325951000,3.256952679556700,1.421916389665170,0.0,1.822837493022100,0.0,0.0
SCAF4,1.1678041801703700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9481776656297410,0.0,0.0,0.0,1.4157459206034900,-1.2501144451998500,0.0,0.0,0.0,0.0,0.0,0.0
SCAMP3,1.2158992198027400,0.0,0.0,0.0,0.0,0.0,0.0,1.3222309973063500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723332201693660,0.8506768751072320,0.0,0.0,0.0,0.0,0.0,0.0
SCML2,-1.663869670729410,0.0,0.0,0.0,0.0,0.0,0.0,-1.2228013202970600,0.0,0.0,0.0,0.0,0.0,-2.039111287701510,0.0,1.6013378183541900,1.5088255804768900,0.0,0.0,0.0,1.645325905168120,0.0,0.0
SCRIB,1.152084655767220,0.0,0.2991907579721580,0.0,1.0070063746566000,-0.7906386082811220,0.0,0.5238447012181660,0.0,0.0,0.0,-1.1298893913573300,0.32971110020297700,0.347065098001932,0.0,0.812570707473478,0.9115065433156440,0.0,-1.1075875325916300,0.9749757558468180,-0.9208650258433730,-1.714560256205250,0.0
SDAD1,-1.1613697173752000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666566817986930,1.6077312543418100,0.0,0.0,0.0,0.0,0.0,0.0
SDCCAG8,-1.164672571916910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC14L1,-2.164498333527350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.154120450486870,0.0,1.073024550397700,1.1707784482354800,0.0,0.0,-0.8802511578937600,0.0,0.0,0.0
SEC16A,0.7291217646441790,0.0,0.0,0.0,1.6239235359047800,0.0,0.0,1.2678164947657600,0.0,-1.6038233236409200,0.0,-0.8935506239432470,0.4780657849170400,-1.2557049467300700,0.0,1.197324079448100,1.1006275534647000,0.0,-1.358079231723360,0.0,0.0,-1.1228091674688400,0.0
SEC22B,1.423390650434790,0.0,0.0,0.0,0.0,0.0,0.0,1.5448563337300800,0.0,0.0,0.0,0.0,-1.4858882931443900,1.4756201427287000,0.0,5.503779144469010,5.59396601069035,0.0,0.0,0.0,0.0,0.0,0.0
SEC31A,1.2798669286686600,0.0,-1.0510565777784900,0.0,0.0,0.0,0.0,1.2974737274438900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24050187958024300,-0.15239334437819100,0.0,0.0,0.0,0.0,0.0,0.0
SEC61B,-1.6012181839165300,0.0,0.0,0.0,0.0,0.0,0.0,-1.1439816802246700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1507118887427100,1.639568558530230,0.0,0.0,0.0,0.0,0.0,0.0
SENP3,-1.7910974168200000,0.0,0.0,0.0,0.0,0.0,0.0,-1.6357570350693400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0090928687368300,0.0,0.0,0.0,0.0
SEPT2,1.4037444834914700,0.0,-1.1810850884895200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9429287729316200,2.1778853825024300,0.0,0.0,0.0,0.0,0.0,0.0
SERBP1,-1.5410602106316800,0.0,-0.987600633114353,-0.7948277527660350,0.0,-0.9380105605818660,0.0,2.211853543962040,0.0,0.0,0.0,0.0,0.22027958124728200,-1.013099561494310,0.0,1.4973929271370400,1.728221172473280,0.0,2.8658716742658300,0.0,0.9596725355038680,0.0,1.1342769173696100
SET,1.0925904135661700,0.0,0.0,0.0,-1.1503906354271700,0.0,0.0,1.420254056898560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3357522976650100,0.5431946938087120,0.0,-1.2776382555464100,0.0,1.2582568244084200,0.0,0.0
SETD1A,1.3041312729432800,0.0,0.0,0.0,0.0,0.0,0.0,1.4455617959301700,0.0,0.0,0.0,0.0,-2.626823464031910,0.0,0.0,0.7869038640105460,0.3673435384902780,0.0,1.1106215655508300,0.0,-1.7321300464627200,0.0,0.0
SETD1B,1.2137741981993100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5273157485333500,0.0,0.0,0.0,-1.0687034422979900,-2.3572654645679100,0.0,0.0,0.0,0.0,0.0,0.0
SETX,-1.5084951286214300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1712294942435800,-1.5582272940333200,0.0,1.2314413007549800,1.5248392921607100,1.6885595112465300,0.0,-1.5628691268716500,-1.1984595990122400,-1.4630869036454400,0.0
SF1,1.519319717382060,0.0,0.0,0.0,0.0,0.0,0.0,1.046184281487210,0.0,0.0,0.0,0.0,1.3764899529155300,-1.0854776042642500,0.0,3.0110985985166400,0.46077308996065100,0.0,0.0,0.0,0.0,-1.0854776042642500,0.0
SF3B1,0.31508005592615500,0.0,0.0,0.0,1.596950888423440,0.0,0.0,0.8002615043021450,0.0,0.0,0.0,-1.0988642815552600,0.0,-1.818706798878730,0.0,0.658129424954271,0.7191458465372470,0.0,-1.2434818534597200,0.0,1.2619024175645200,0.0,0.0
SF3B2,-1.3984817515169800,0.0,0.0,0.0,0.0,0.0,-1.92713907017663,2.9661532615994400,0.0,0.0,0.0,1.7858980009789800,0.0,0.0,0.0,1.0317164086299400,0.9544986626591980,1.209094653013180,0.0,0.0,-0.782278074140911,0.0,0.0
SFSWAP,-1.3204394851975800,0.0,0.0,0.0,0.0,0.0,0.0,0.24967982687409300,0.0,0.0,0.0,0.8635768927867740,0.0,0.0,0.0,0.2516568594147490,0.04936981395859700,0.0,1.6243654870773600,0.0,1.9396552893422800,0.0,0.0
SGCZ,-2.2182509707931700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2182509707931700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGK223,-1.0538362602646100,0.0,0.0,-0.9244778805864150,0.0,0.0,0.0,0.4782875108322350,1.2463978837534300,0.0,0.0,-1.0742116954259400,0.0,0.0,0.0,0.0,0.0,0.0,-2.0014635324245400,0.0,-1.2290291857740300,0.0,0.0
SGTA,-1.2289544374781400,-0.495681505294802,0.0,-0.8743551585873700,0.0,0.0,-1.1409373696831400,1.1954015830866000,0.0,0.0,0.0,0.8286067388006110,-1.276170156102490,-1.0133293492107800,0.0,0.5759292107018550,0.2902078465042620,0.0,0.23029166997168600,0.0,-1.2061757468282200,-1.3788931414149900,1.0173795885503500
SGTB,-2.3524374245957000,0.0,-2.0907688843009400,0.0,0.0,0.0,0.0,0.0,1.1571272261851600,-1.813919758872720,-1.2126513347937200,-0.8259467448466620,-3.2628644630042400,-2.033966946799150,0.0,1.6268348818333300,1.9835764375866500,1.2643185841149200,1.087342528366740,0.0,-1.3186884570483000,-3.3230271150479500,0.0
SH2B1,-1.507532298015160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4791553227765900,0.0,-1.507532298015160,0.0,0.38340228212420900,1.3049545279434300,0.0,1.0795633451955800,0.0,0.0,0.0,0.0
SH3BP1,-1.3108883733390300,0.0,0.0,0.0,0.0,0.0,0.0,-1.3345988220547500,0.0,0.0,0.0,0.0,0.0,-2.1535407981114700,0.0,-1.1593380778537200,-1.3098720086479900,2.4158943556677100,0.0,0.0,-1.2945749507440000,0.0,0.0
SH3BP4,0.7483464630425380,0.0,0.0,0.0,1.2541848164903000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8195715330879300,0.0,-1.34118013207246,-1.2554213261865500,-1.5149874506613100,0.0,0.0,0.0,0.0,0.0
SH3RF1,0.3703790653294820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5332190967331500,0.0,0.0,0.0,0.0
SHC1,-1.697107854010410,0.0,0.0,0.0,-1.4113105826776500,0.0,0.0,2.6701918560242900,-1.0836278570927800,0.0,0.0,-1.2991751339730700,-2.2510302396141600,-1.605056132414520,0.0,2.728446101158270,2.650052919194930,-2.613449744212430,0.0,0.0,-1.7316106685973100,-1.8442425727039800,-4.3757491056623800
SHROOM3,-0.07031614686903440,0.0,0.0,0.0,2.469418519310160,0.0,0.0,0.0,0.0,0.0,-1.5437165250562100,0.8846733247051380,0.8107557488282120,-1.843488835364610,0.0,0.6006628700689460,-1.3662868025964600,0.0,-1.1837065369135300,0.0,0.5128076638588270,0.4392364549441200,0.0
SIPA1L2,-1.5098956274921600,0.0,0.0,0.0,-1.1705124003199400,0.0,0.0,0.0,0.0,0.0,0.0,-1.5338545937648400,0.0,0.0,0.0,2.1321959774881500,1.0250006136181600,0.0,-2.1194678062081600,0.0,0.0,0.0,0.0
SIPA1L3,-0.08807770559237940,-0.8293381232225030,-1.5191100464452000,0.0,-1.2431169322112200,-1.0966187451021700,0.0,0.0,0.0,-1.714945473945780,0.0,-1.136598921198810,-1.6301907466130000,-1.3801421012977500,0.0,0.0,0.0,0.0,-1.5469266754247100,0.1093257672589190,-1.3914567204955700,-2.2534496249250700,0.0
SKAP2,-1.7632971800465600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7931889508434100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3106310268396300,-1.672335129748190,0.0
SKP1,1.3534730031737600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0922459147816200,0.0,0.0,0.0,0.0,0.0,0.0
SLC20A2,-1.6570367702388300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6782474606587300,0.0,-1.9133554958798900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7982005587500800,-1.927384359856500,0.0
SLC25A46,-2.4412821291488000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.684714225470740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A1,-1.4699203438243100,0.0,1.355178002811690,0.0,0.0,0.0,0.0,0.3979080491979610,0.0,0.0,-1.0668864828717100,0.0,-1.4094701738188900,-1.9322589065957300,0.0,0.0,0.0,0.0,0.0,0.7763191570737120,-1.0955171522679800,-1.5686812797725500,0.0
SLC9A3R1,1.1531475156926400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9277943713643700,1.849384434248290,-1.1897172134685700,1.077466415437180,0.0,0.0,0.0,0.0
SLK,1.4002026598427400,0.0,0.0,0.32453592739136600,1.3723339689866500,0.0,0.0,1.0837645093317400,0.0,0.0,0.0,0.9739102812994450,0.0,1.46598263285059,0.0,-2.097581629912880,-1.5543462901794800,0.0,0.0,0.0,-1.1456535704034100,0.0,0.0
SLTM,-2.74067850915404,0.0,0.0,0.0,1.5416493264672600,0.0,0.0,0.850085427606844,0.0,0.0,0.0,-1.5792907987977700,0.0,0.0,0.0,-1.611575376541570,-0.14419612907163500,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA4,1.1578418885633300,0.0,0.0,0.0,0.0,0.0,0.0,1.2390046130053100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1642402752793900,1.161354871004230,0.0,0.0,0.0,0.0,0.0,0.0
SMC3,2.1264064202576000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5789093829592200,1.6001830353659100,3.2821830658495600,1.184035223996570,0.0,0.0,0.0,0.0
SMCR7L,-1.856461931068900,0.0,0.0,0.0,0.0,0.0,0.0,1.4115978863955300,0.0,0.0,0.0,0.8350417731994880,0.0,0.0,0.0,0.7381774435698380,1.2793543500468500,0.0,0.0,0.0,0.0,0.0,0.0
SMCR8,-1.380949696349930,0.0,-1.8605420220008000,-0.8826988856437540,0.0,-2.00825213941352,0.0,0.0,0.0,-1.4751145757622800,0.0,-0.8740275066761770,0.0,-1.526293643356240,-1.6357109152081700,0.0,0.0,0.0,0.0,-1.9802599240670600,-1.2899330702552200,-1.6879377043664500,0.0
SMEK1,1.508882777162870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.742723255530490,4.530737268215490,1.461974350412360,0.0,0.0,0.0,0.0,0.0
SMG9,-1.1468854657690200,0.0,0.0,0.0,0.0,0.0,0.0,-1.1562107166974400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8665737860112000,2.8497266142923800,0.0,0.0,-0.9167897123711180,0.0,0.0,0.0
SMN1,-1.2287807547977700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1418730749794800,1.0576805227549100,0.0,-1.4380964507082600,0.0,0.0,0.0,0.0
SNRNP70,1.0554213758515000,0.0,0.0,0.0,0.0,0.0,0.0,1.3884272398183200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215108670540530,0.33219357406691500,0.0,-1.2421892160136200,0.0,0.0,0.0,0.0
SNW1,-1.4726098233885100,0.0,0.0,0.0,0.0,0.0,0.0,1.1731427022955800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121694357266820,2.019596984313140,0.0,0.0,0.0,0.0,0.0,0.0
SNX29,-1.4676513200610500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOGA1,1.0646680829085300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0646680829085300,0.0,-2.550123667422920,-1.8464524425577200,0.0,-1.0638813509228600,0.0,0.0,0.0,1.445769601100480
SOGA2,-1.097483941384070,0.0,0.0,-1.0733808135643100,0.0,0.0,0.0,-1.25257088289352,0.0,0.0,0.0,0.45371920838008700,0.0,0.0,0.0,-1.4566715345690100,-1.6617529084880700,0.0,-1.10409640574238,0.0,0.8914649714038490,0.0,0.0
SON,-0.17171730688049600,0.0,0.0,0.0,0.0,0.0,0.0,1.229741753540880,0.0,0.0,0.0,1.4850922502537100,0.0,-1.2855199238545800,0.0,1.1999999179092800,0.9898128251013940,1.197561636854280,0.0,0.0,1.0668785675439500,0.0,-1.2459407044235800
SORBS3,-1.4730847437834000,0.0,0.0,0.0,0.0,0.0,-0.8371928379864100,0.0,0.0,0.0,0.0,0.0,0.0,-1.9042496541534700,0.0,-1.312234335640820,-1.4133321812633100,0.0,0.0,0.0,0.0,0.0,0.0
SP100,-1.459210882485700,0.0,0.0,0.0,0.0,0.0,0.0,1.2201686791848400,0.0,0.0,0.0,0.0,-1.4521133253461900,-1.6969171965029500,-1.2954656377013500,0.7981957374510870,1.5121530843238100,0.0,0.0,-1.1274944987703500,0.0,0.0,0.0
SPAG9,1.4634533067864200,0.0,0.0,-0.987342432841972,0.0,0.0,0.7648154398072410,-1.4354480550761500,0.0,0.0,0.0,0.1861957489726110,0.3933364578299340,0.6698569671655680,0.0,0.978375599538718,1.1295589532351900,1.047034184492020,1.5068349817805500,0.0,-0.025850083320618100,0.6999927553658090,0.0
SPECC1,1.2702697488816000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.100214283677580,0.0,0.6872562732420250,0.0,1.2832436966973600,1.273892899038140,0.567404732261556,-1.3501585328919800,1.0154416259644700,0.0,0.0,0.0
SPECC1L,-1.842329240680670,0.0,1.007897602898770,-0.8185559272828060,-1.5515926639380800,0.0,0.0,1.1163670664659900,1.6835629120485500,0.0,0.0,-1.0238536850904500,0.0,0.0,0.0,1.6226299044478500,1.92159661079705,0.0,1.4308245570370400,0.810016456506774,-1.3320135186660900,0.0,0.0
SPEN,0.2847102382927150,0.0,0.0,0.0,0.0,0.0,0.0,1.0109129335699700,0.0,0.0,0.0,1.8992060705707400,-1.3063268245507500,-1.2902166566726100,0.0,0.9417795219393080,1.0255559360469700,0.0,1.1599184062062200,0.0,-1.1356174107651000,0.0,0.0
SPHK2,-1.8467969649748900,0.0,0.0,0.0,0.0,0.0,0.0,1.4875808736478600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1653448664144400,1.4211047088119900,0.0,0.0,0.0,0.0,0.0,0.0
SPTAN1,1.498640420014710,0.0,0.0,0.0,0.0,0.0,0.0,-1.5005893430809400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4554001566841700,-1.6695863292807500,0.0,1.0755875517936900,0.0,0.0,-1.4139528773700000,0.0
SPTBN1,0.24843673204462800,0.0,0.6654390975675870,0.0,0.0,0.0,0.0,1.340836751463370,0.0,0.25511965771348900,0.0,0.7337286253879690,-1.5124927697511800,-1.6125593901163100,0.0,2.230938228151350,2.2854466409361900,0.0,2.7169166101545200,0.0,0.5083357248884320,0.10247454829172300,0.0
SPTBN2,1.6296850579602000,0.0,0.0,0.0,0.0,0.0,0.0,2.080809405737240,0.0,0.0,0.0,0.0,0.0,1.6296850579602000,0.0,1.2435895057539400,1.2369581173445300,0.0,0.0,0.0,0.0,0.0,0.0
SQSTM1,0.4779442592694790,0.0,0.0,0.0,0.0,0.0,0.0,2.3630799286649300,-1.6868113892171400,1.0371605402790400,0.0,0.0,0.0,0.0,0.0,1.3248233828738800,0.6906100081576320,3.2365127021892400,0.5908348176451290,0.7319336816506450,0.0,0.0,0.0
SRCIN1,0.6972239768810160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRF,1.0864169891435700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4401311981218500,-1.2361191630589800,0.0,0.0,0.0,0.0,0.0,0.0
SRFBP1,1.2692485965150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4998733494487200,-1.7862801495586900,0.0,0.0,0.0,0.0,0.0,0.0
SRPK1,1.267848432482240,0.0,0.0,0.0,0.0,0.0,0.0,1.3319738503067000,0.0,0.0,0.0,0.8157584405744450,0.0,0.0,0.0,-1.5711778181923200,-1.27642136454121,0.0,0.0,0.0,0.0,0.0,0.0
SRRM1,0.024641959986137300,0.0,0.0,0.0,1.3186793830081900,0.7525115247549190,0.0,1.8877795493898100,0.0,0.0,0.0,0.30046821081873000,1.5083192325896800,-1.1421339750399500,0.0,1.303423588491990,0.9666444139753140,0.0,0.0,-0.8876413902276570,1.2904497678895100,0.0,0.0
"SRRM1, USP24",1.2104760921349400,0.0,0.0,0.0,0.0,0.0,0.0,1.2497455894431600,0.0,0.0,0.0,0.8562869258182340,0.0,0.0,0.0,-1.2264531331882300,-1.1535170276085600,0.0,0.0,0.0,0.0,0.0,0.0
