,AZD-8055,Dactolisib,Dasatinib,MK-2206,Nintedanib,Mirdametinib,Pictilisib,Refametinib,Selumetinib,Staurosporine,Tideglusib
STK39,1.0,0.58722267037129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MED13,1.0,1.0,0.538642058390155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FHOD1,1.0,1.0,0.421977963209964,1.0,1.0,1.0,1.0,1.0,1.0,0.441846926791648,1.0
ARHGEF37,1.0,1.0,0.413640083973376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AKAP13,1.0,1.0,0.3743947039131006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF395,1.0,0.568224521928813,0.449544006339184,0.347664029447801,1.0,1.0,1.0,1.0,0.347664029447801,1.0,1.0
FBXO28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.588391707621786,1.0
EP400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.448199004746391,1.0
RPS14,1.0,1.0,0.3781962106674166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADAR,1.0,1.0,0.567838519286248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FILIP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
"ANXA2, ANXA2P2",1.0,1.0,0.2582000533695746,0.445966203,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRIM56,1.0,1.0,1.0,0.394993943,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC88A,1.0,0.584422044118204,0.5322286185208496,0.417688164,1.0,1.0,1.0,1.0,0.464918397979411,0.550962034381706,1.0
ANXA1,1.0,1.0,0.2105274500098115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPS6KB1,0.0815768138096648,0.3031339107941631,0.4680514766827085,0.511361330044332,0.417500738963943,1.0,0.2876712576991174,1.0,1.0,0.2427149158278363,1.0
LCMT1,1.0,1.0,0.198009920243517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAT6A,1.0,1.0,0.3562718229752066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZYX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.335108595755443,1.0
MAP2K2,1.0,1.0,0.310432280628292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DLG5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4305140343304525,1.0
ABCF2,1.0,1.0,1.0,1.0,0.482746074492163,1.0,1.0,1.0,1.0,1.0,1.0
TMEM131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.437154668156345,1.0
RGNEF,1.0,1.0,0.476834454063622,0.433301544618434,0.546665307385652,1.0,0.563926692342971,1.0,0.433301544618434,0.57787168186374,1.0
FMNL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.321347576516961,1.0
DAP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.586969467104549,1.0
HNRNPA0,1.0,1.0,0.235740561588535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPL34,1.0,1.0,0.2792190175468813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTPN3,1.0,1.0,0.356876288389543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPP1R14B,1.0,1.0,1.0,1.0,0.4165342513694705,1.0,1.0,1.0,1.0,0.204038364657945,1.0
RELB,1.0,1.0,0.334832353635783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF280D,1.0,1.0,1.0,1.0,1.0,0.528522168318985,1.0,1.0,1.0,1.0,1.0
RASGRP2,1.0,1.0,0.417280286476007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDFY3,1.0,1.0,0.4861023092022137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NEDD4L,1.0,1.0,1.0,0.479954174274838,1.0,1.0,0.593684419123784,1.0,0.479954174274838,0.280402427994072,1.0
LPIN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.256003400849271,1.0
PRKDC,1.0,1.0,1.0,1.0,0.452423515653617,1.0,1.0,1.0,1.0,1.0,1.0
UBR5,1.0,1.0,0.4123338143644482,1.0,1.0,1.0,1.0,1.0,1.0,0.451915109526421,1.0
ZC3H8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.455314938878048,1.0
BAG3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.430666704073559,1.0
DDX3X,0.50611754166851,0.381449600487853,1.0,1.0,1.0,1.0,0.492834585227088,1.0,1.0,0.107460486242301,1.0
MMTAG2,1.0,1.0,0.382169097777891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
INPPL1,1.0,1.0,0.2025920752774289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TTC7A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.426966587135208,1.0
SHARPIN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.511128009137596,1.0
PRRT3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.476663101380321,1.0
LIMCH1,1.0,1.0,1.0,1.0,0.477109081199424,1.0,1.0,1.0,1.0,0.4736789485370415,1.0
TPX2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2832502473480051,1.0
DSP,1.0,1.0,0.2943663762937288,1.0,1.0,1.0,1.0,1.0,1.0,0.353514324678809,1.0
BMI1,1.0,1.0,0.1546205977568383,1.0,0.3364943270472195,1.0,1.0,1.0,0.290834551050908,0.272215232525831,1.0
ARHGEF17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41138896144752,1.0
MICALCL,1.0,1.0,0.3802101889566215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF335,1.0,1.0,1.0,1.0,0.523553261479681,1.0,1.0,1.0,1.0,1.0,1.0
PLEKHG3,1.0,1.0,0.4272213410346324,1.0,1.0,1.0,1.0,1.0,1.0,0.415267830423837,1.0
TSC22D4,1.0,1.0,0.502320781758568,0.422086099249252,1.0,1.0,1.0,1.0,0.422086099249252,1.0,1.0
RALGAPB,1.0,1.0,0.431556684351774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTK2,1.0,1.0,0.3644630393088398,1.0,1.0,1.0,1.0,1.0,1.0,0.3265424768093645,1.0
EXOC8,1.0,1.0,0.339751505001499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ETV3,1.0,1.0,0.3011927433424916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CBX3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.384626022626316,1.0
JUP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.278957747783168,1.0
ABR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.190631669296447,1.0
ANGPT4,1.0,1.0,0.187051514818589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TOP2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCOA2,1.0,1.0,0.474350837964219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TCEB3,1.0,1.0,0.277098323019779,1.0,1.0,1.0,1.0,1.0,0.418155383522041,0.5374488088679601,1.0
ALDOA,1.0,1.0,0.556086624639251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC9A7,1.0,1.0,0.3148834161064985,1.0,1.0,1.0,1.0,0.413691123636692,1.0,1.0,1.0
HMOX1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.362850381882821,1.0
FRMD4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.569935517554588,1.0
AGFG1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.449957052261872,1.0
CHMP5,1.0,1.0,1.0,0.447116262669318,1.0,1.0,0.388181662987229,1.0,1.0,1.0,1.0
RBM15B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.555977810795106,1.0
RBM15,1.0,1.0,1.0,1.0,1.0,1.0,0.543414706254877,1.0,1.0,0.3380668607362715,1.0
HNRNPD,1.0,1.0,0.492077143799998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"KALRN, TRIO",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.472926810259868,1.0
TNFAIP2,1.0,1.0,0.300716750123765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DOK2,1.0,1.0,0.31580466129907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCDC86,1.0,1.0,0.250283576860021,1.0,0.2720749436923746,1.0,1.0,1.0,1.0,1.0,1.0
"MLL5, SRSF3",1.0,1.0,0.342044153757662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM83H,1.0,1.0,0.491666276899447,1.0,1.0,0.517638195783148,1.0,1.0,1.0,1.0,1.0
KIF21A,1.0,1.0,0.393184045251146,1.0,1.0,0.4774330853448575,1.0,1.0,1.0,1.0,1.0
AFF4,0.386324822929479,0.4834708065529119,0.299353000026202,0.145665384096288,0.512976508249025,1.0,0.362762381070045,1.0,0.249284632765928,0.3526706509919144,1.0
SNRK,1.0,1.0,0.572992752109417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF337,1.0,1.0,0.479252895901493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIF23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.398293299356413,1.0
EPHA2,1.0,1.0,0.2616853699820314,1.0,1.0,0.5697854104891764,1.0,1.0,1.0,0.39827262514809,1.0
RBPMS,1.0,1.0,0.367813078749114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UPF1,1.0,0.561400108334919,0.465280065157066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"HIST1H3A, HIST2H3A, HIST3H3",1.0,0.54273626491957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2165252352352461,1.0
FLNB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4566413475171482,1.0
ARHGEF5,1.0,1.0,0.3278528222493495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ITSN2,1.0,1.0,0.1567623942383122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KLC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.282369217642298,1.0
SH2D4A,1.0,1.0,0.586757124006188,1.0,1.0,1.0,1.0,1.0,1.0,0.310669163044637,1.0
PPP1R12C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3473895010200267,1.0
NEO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.281790846971357,1.0
C12orf45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4210159688085713,1.0
PSIP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.269946227954311,1.0
DAXX,1.0,1.0,0.3547867282955125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOGA2,1.0,1.0,1.0,1.0,0.475204099256567,1.0,1.0,1.0,1.0,0.4851012022794355,1.0
CASKIN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.459830208294644,1.0
UBE2H,1.0,1.0,0.398560849630232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHFR,1.0,1.0,1.0,0.443542160007987,1.0,1.0,1.0,1.0,0.443542160007987,1.0,1.0
ARHGAP21,1.0,1.0,0.4058906362681922,1.0,1.0,1.0,1.0,1.0,1.0,0.3359906520986345,1.0
ZNF295,1.0,1.0,0.479887088155907,0.418743676482718,1.0,1.0,1.0,1.0,0.418743676482718,1.0,1.0
"C2CD2L, UQCRC2",1.0,1.0,0.5978331329948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GIPC1,1.0,1.0,0.415100101973745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BAD,1.0,1.0,1.0,0.3040483419999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MED13L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.562406246368895,1.0,0.587758326382509,1.0
CRAMP1L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4429511092406675,1.0
CAD,1.0,1.0,1.0,0.412631262,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRDM2,1.0,1.0,0.368957284999148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCM1,1.0,1.0,0.4566660836054197,1.0,0.4702307381101485,1.0,1.0,0.553360577808958,1.0,0.527204390665826,1.0
SMG1,1.0,0.4781975902230865,0.285916204908907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MIA3,1.0,1.0,0.557354954959858,1.0,1.0,1.0,1.0,1.0,1.0,0.509924351666028,1.0
H1F0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1435621694782008,1.0
PFKFB2,1.0,1.0,0.329431185813629,0.582334262080929,1.0,1.0,0.430925844919635,1.0,0.26281289723637,0.434973235023173,1.0
ZC3HC1,1.0,0.553435892920354,1.0,0.347950464155042,0.545054384084556,1.0,1.0,1.0,0.347950464155042,0.0,1.0
ARID5B,1.0,1.0,0.46817031919867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HTATSF1,1.0,0.257827050894015,0.4277843115888003,0.3405651556666667,1.0,1.0,1.0,1.0,0.49102855993793,1.0,1.0
RAB11FIP1,1.0,1.0,0.494103703649293,1.0,0.448636189176153,1.0,1.0,1.0,1.0,0.4613721157318052,1.0
TMEM63B,1.0,1.0,0.2984147991459405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LRRC41,1.0,1.0,0.299485404462579,1.0,0.584959652851154,0.363748439610609,1.0,0.28414867174572,1.0,1.0,1.0
SMPD4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.313153423663286,1.0
SVIL,1.0,1.0,0.3957203505998955,0.528821350220909,0.502782357472403,1.0,1.0,1.0,1.0,0.4199616825928844,1.0
LSR,1.0,1.0,0.553945024173672,1.0,1.0,1.0,1.0,1.0,1.0,0.4597040090371345,1.0
NDRG3,1.0,1.0,1.0,0.442126261287452,1.0,1.0,1.0,1.0,0.442126261287452,1.0,1.0
ZFP36,1.0,1.0,0.3835907946772698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RRP1B,1.0,1.0,1.0,0.485876016064373,1.0,1.0,1.0,1.0,0.345496710946017,0.505008207632304,1.0
TRIM28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.456506166934431,1.0
SLC7A11,1.0,1.0,1.0,1.0,0.511238209662661,1.0,1.0,1.0,1.0,0.469837181138286,1.0
MAP4K5,1.0,1.0,0.3619550551973027,1.0,1.0,1.0,1.0,1.0,1.0,0.415910861897196,1.0
MLTK,1.0,1.0,0.3508992445460492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SCAF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5959262246794426,1.0
USP43,1.0,1.0,1.0,0.386180709,1.0,1.0,1.0,1.0,1.0,0.3450191708286206,1.0
MAPRE2,1.0,0.5444649334603121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.364212350010049,1.0
CRTC3,1.0,1.0,0.4238760635688416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ITPKB,1.0,1.0,0.325165745878192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BCAS3,1.0,0.454080574371725,1.0,1.0,1.0,1.0,0.57724134793639,1.0,1.0,1.0,1.0
MAPK1,1.0,1.0,0.0940889682650019,0.277107013393664,1.0,0.3356239851348007,1.0,0.544408251190958,0.277107013393664,1.0,1.0
FAM208A,1.0,1.0,0.396969299666188,1.0,0.565086693277121,1.0,1.0,1.0,1.0,1.0,1.0
EPN3,1.0,1.0,0.383124196082965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WHSC2,1.0,1.0,0.455299032850403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CSNK1A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.469404951514517,1.0
TNK2,1.0,1.0,0.4084292070976766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.472202127870065,1.0,1.0
XRCC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.536870464126883,1.0
TTC39B,1.0,1.0,0.462803978743173,1.0,0.518201704740466,1.0,1.0,1.0,1.0,1.0,1.0
ANKRD17,1.0,1.0,0.431104046840508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.369362833268438,1.0
PHC3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CSDA,1.0,1.0,0.385599667098791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RTN3,1.0,1.0,0.4230933297812557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BAP18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.535335067354754,1.0
WASL,1.0,1.0,0.2418218817083644,1.0,1.0,1.0,1.0,1.0,1.0,0.3398674371592405,1.0
NOB1,1.0,1.0,0.3059875813681925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARHGEF16,1.0,1.0,0.442055767747751,1.0,1.0,1.0,1.0,1.0,1.0,0.243531006401933,1.0
POF1B,1.0,1.0,1.0,0.297772015,1.0,1.0,1.0,1.0,0.372623562023286,0.516831944782423,1.0
CCNF,1.0,1.0,1.0,0.540031134567919,1.0,1.0,0.458941643572598,1.0,1.0,1.0,1.0
PSMA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50387138169875,1.0
IRF2BP1,1.0,1.0,0.477874362492014,1.0,1.0,1.0,1.0,1.0,1.0,0.520814857958246,1.0
CBX8,1.0,1.0,0.413266028643939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U2SURP,1.0,1.0,0.292189774852881,1.0,1.0,1.0,1.0,1.0,1.0,0.310066064339791,1.0
RPL19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.569090364212365,1.0
DOCK8,1.0,1.0,0.433889294151397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC9A2,1.0,1.0,1.0,0.530424378935669,1.0,1.0,1.0,1.0,1.0,0.454304049946027,1.0
C10orf54,1.0,1.0,0.3868074537140176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EPS8L2,1.0,1.0,1.0,1.0,0.567258278062456,1.0,1.0,1.0,1.0,0.490333020493824,1.0
SMG8,1.0,1.0,0.322788930250611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDS5B,0.44617052241992,0.534179637430967,1.0,1.0,1.0,1.0,0.532323762510244,1.0,1.0,0.530028666801942,1.0
MYO1E,1.0,1.0,0.4109106901321266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM63A,1.0,1.0,0.289962015427699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NR3C1,1.0,1.0,0.354468511393889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBAP1,1.0,1.0,0.47573182635903,1.0,1.0,1.0,1.0,1.0,1.0,0.368768115711566,1.0
PKN2,1.0,1.0,0.4125929749899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SERBP1,1.0,1.0,1.0,0.599722743690463,0.576411988666083,1.0,0.521952142987592,1.0,1.0,1.0,1.0
TMEM230,1.0,1.0,0.4054347063792305,1.0,1.0,0.472390379023325,1.0,1.0,1.0,1.0,1.0
LBR,1.0,1.0,0.438669778534507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GUCY2F,1.0,1.0,1.0,1.0,1.0,1.0,0.567775800291462,1.0,1.0,1.0,1.0
DNMT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4453403829300409,1.0
SFPQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.471088519982798,1.0
ZRANB2,1.0,1.0,1.0,0.4195161975,1.0,1.0,1.0,1.0,1.0,1.0,1.0
APBA2,1.0,1.0,1.0,0.441572519789441,1.0,1.0,1.0,1.0,0.441572519789441,1.0,1.0
DAPK3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.347238361348327,1.0
RANBP3,1.0,1.0,0.360124417330411,0.3275922887255035,1.0,1.0,1.0,1.0,0.3275922887255035,1.0,1.0
CBX5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.227397316419568,1.0
AKT2,1.0,1.0,1.0,0.497331831,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C1orf131,1.0,1.0,0.361295268424514,1.0,1.0,1.0,1.0,1.0,1.0,0.49198293451006,1.0
TOR1AIP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.444425448755161,1.0
ADAM9,1.0,1.0,0.324985626650382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARHGAP12,1.0,1.0,0.549129889879502,1.0,1.0,1.0,1.0,1.0,1.0,0.459348163754484,1.0
DYNC1LI1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.546030095589635,1.0
CCM2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.126137114432143,1.0
SEPT7,1.0,1.0,0.246120319799982,1.0,1.0,1.0,1.0,1.0,1.0,0.18558644307086,1.0
TRA2A,1.0,1.0,0.50017211112679,1.0,0.486391103114515,1.0,1.0,1.0,1.0,0.37288792185374,1.0
CEP170,1.0,0.514140666797045,0.38255024570117,0.423174740187169,0.57481209710653,1.0,0.37025813251628,1.0,0.423174740187169,0.533346170261205,1.0
TANC2,1.0,1.0,0.484884732023772,1.0,1.0,1.0,1.0,1.0,1.0,0.440519371715114,1.0
KANK1,1.0,1.0,1.0,0.375211681,0.567565930316924,1.0,1.0,1.0,0.300616212486141,1.0,1.0
DNM2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC4A7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.224263165724417,1.0
ANKRD11,1.0,1.0,0.596917422162807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GAB1,1.0,1.0,0.327193987058073,1.0,1.0,1.0,1.0,0.474673700813438,1.0,1.0,1.0
SHC1,1.0,1.0,0.2058583048965526,1.0,1.0,1.0,1.0,1.0,1.0,0.406358468672517,1.0
KIAA1109,1.0,1.0,0.368590868882581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EPN1,1.0,1.0,1.0,0.312985359146351,1.0,1.0,1.0,1.0,0.312985359146351,1.0,1.0
SUN2,1.0,1.0,1.0,1.0,0.565509587785115,1.0,1.0,1.0,1.0,0.383566895152238,1.0
CBL,1.0,1.0,0.1439326397940054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SETX,1.0,0.338477273112888,0.418242102604882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLEKHA5,1.0,1.0,1.0,1.0,0.501665959356631,1.0,1.0,1.0,1.0,0.342561763088875,1.0
FAM129B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3676403363919969,1.0
DLG1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26472134660847,1.0
"JUN, JUND",1.0,1.0,0.493612489844823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PURB,1.0,1.0,0.19054823517913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RGS12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.501912060117948,1.0,0.58245192176575,1.0
LUC7L3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.471241000344467,1.0
CMTM4,0.352065018834319,0.479580791414619,1.0,1.0,0.429972365379116,1.0,0.367743039051486,1.0,1.0,1.0,1.0
NPRL3,1.0,1.0,0.381766458054543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF185,0.507471999067258,1.0,0.3997838873223486,0.263068566,1.0,1.0,0.571387278995181,0.594373048744795,1.0,1.0,1.0
LRCH1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.299356657178367,1.0
ARNTL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.491394233232762,1.0,0.524365786365432,1.0
C2CD2L,1.0,1.0,0.399596448947937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TANK,1.0,1.0,0.3592795941792435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EDC4,1.0,1.0,0.30472767646845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ATG2B,0.430740301728809,0.53910090447683,0.19815646494384,1.0,1.0,1.0,0.549804589240109,1.0,1.0,1.0,1.0
EMD,1.0,0.574935364423012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.537494089657132,1.0
MAP4K3,1.0,1.0,0.573422257922767,1.0,1.0,1.0,1.0,1.0,1.0,0.534878183199391,1.0
MPP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.480649740628016,1.0
EGFR,1.0,1.0,0.1928727172027268,0.470963434842526,1.0,1.0,1.0,1.0,0.470963434842526,0.512396129417188,1.0
CASC3,1.0,0.581680638062627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRGAP1,1.0,1.0,0.397463866553033,1.0,1.0,1.0,1.0,1.0,1.0,0.274387598891855,1.0
UXT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.558097724817179,1.0
LYSMD2,1.0,1.0,1.0,0.384150052,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BAG2,1.0,1.0,0.425942226263495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MYC, MYCN",0.4944763961777,1.0,0.4455473785460977,0.393411123425008,1.0,1.0,0.540253270888725,1.0,0.393411123425008,1.0,1.0
PKP2,1.0,1.0,0.3904853289493583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NOC2L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.500045470842574,1.0
DENND1B,1.0,1.0,0.463716591376037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAB10,1.0,1.0,1.0,1.0,0.458900098008373,1.0,1.0,1.0,1.0,1.0,1.0
"ATP2B1, ATP2B2",1.0,1.0,0.4432434708789085,1.0,1.0,1.0,1.0,1.0,1.0,0.2054995291058955,1.0
BDP1,1.0,1.0,1.0,0.162807119945857,1.0,1.0,1.0,1.0,0.162807119945857,1.0,1.0
AHNAK,1.0,0.539901623504757,0.3059943973671442,0.326910522030496,0.4852250876715644,1.0,1.0,0.4646142560058773,0.308859783453038,0.362748275365843,1.0
CNKSR2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.343483565494596,1.0
