,Gene Name,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Dactolisib,Dasatinib,Gefitinib,Imatinib,ID
2199,RPL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1033787490959885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900970672474384,1.7804435836547416,0.0,0.0,0.0,-1.1347619175569756,0.0,0.0,6125
2200,RPL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.080799655236931,0.0,0.0,0.0,-1.5568106592468782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6128
2201,"RPLP0, RPLP0P6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924972359228576,0.0,0.0,0.0,0.0,1.1378570970855322,0.0,0.0,1.2949506760913232,1.2472599677072154,0.0,0.0,0.0,0.0,1.056921951318562,0.0,6175
2202,"RPLP1, RPLP2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666112177582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736040203419552,0.8881571528623149,0.0,0.0,0.0,-6.643856189774724,0.0,0.0,6176
2203,RPP30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7935111827608732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079008170184493,2.1333097780296884,1.6974325951700355,0.0,0.0,0.0,0.0,0.0,10556
2204,RPS14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771239266499903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.973033707493083,2.9255827064117605,0.0,0.0,0.0,0.5287682945284229,0.0,0.0,6208
2205,RPS15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302929662261175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525766612571544,3.527636832564487,0.0,0.0,0.0,0.0,0.0,0.0,6209
2206,RPS21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03486061260047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6227
2207,RPS27A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0836108276427665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6233
2208,RPS28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5810939293849762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3230548929870185,0.0,0.0,6234
2209,RPS3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921593012004784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5288585987314895,1.5304902529531386,0.0,0.0,0.0,-1.7720268626663744,0.0,2.249456685753596,6189
2210,RRBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859722435300938,0.0,0.0,0.0,0.0,1.0709267366345705,0.0,0.0,1.4597594676297123,1.6740029204681264,0.0,0.0,0.0,0.9133245409095564,0.0,0.0,6238
2211,RRM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0225549837428427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50484
2212,RRP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7215415878266307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.334181658891649,4.357741250635893,0.0,0.0,0.0,0.0,0.0,0.0,23223
2213,RRP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0617978775883106,0.0,0.0,0.0,-2.703292662967432,0.0,0.0,0.0,-0.107477488087843,0.2258574927794891,0.0,0.0,0.0,0.0,0.0,0.0,51018
2214,RRP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2542819203535025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097441445952435,1.844693263556926,0.0,0.0,0.0,0.0,0.0,0.0,9136
2215,RSBN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3589640004017536,0.0,0.0,0.0,0.0,-1.018104477424763,0.0,0.0,-1.1620966123277898,-1.044254852928262,0.0,0.0,0.0,0.0,0.0,0.0,54665
2216,RSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303022891852096,0.0,0.0,-1.510276701036379,1.1369028823632032,-1.278902765639163,0.0,0.0,0.2672613198114877,0.0532629639996636,0.0,-1.1447758546940578,0.0,-1.17969129569526,0.0,0.0,51773
2217,RSPH4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.015246892721086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345895
2218,RTF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1581696325129671,1.228466542523352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1218939166083324,-1.0516237729419022,0.5871291896882379,0.0,1.1841459416430573,0.0,0.0,23168
2219,RWDD2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57545400800266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.646078577483985,2.697195031181595,0.0,0.0,0.0,0.0,0.0,0.0,10069
2220,RYR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024832243856685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263
2221,SACS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4201868388475374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796761776241075,1.426094433080258,1.0683457732056292,0.0,0.0,0.0,0.0,0.0,26278
2222,SAMSN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055527051063324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3280607833956102,0.0,0.0,64092
2223,SAP30BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3688972174344243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7520276010169166,0.4802740160262826,0.0,0.0,0.0,0.0,0.0,0.0,29115
2224,SASH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592900404689248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54440
2225,SCAMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0961483717827265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0002584147124964,1.0050178278167263,0.0,0.0,0.0,0.0,0.0,0.0,9522
2226,SCYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0490358124662134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1215401653518835,0.0,0.0,0.0,-1.2037900552143157,0.0,0.0,57410
2227,SDK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1726760193090746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.714133947315116,-2.9511621788919795,0.0,0.0,0.0,0.0,0.0,0.0,54549
2228,SEC62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3403542147126102,0.0,0.0,0.0,0.9305415270130092,0.0,0.0,0.0,1.2537192011834124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7095
2229,SEC63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.396874601327946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11231
2230,SENP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1422643347438703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3030685295728246,0.4443584309163685,0.0,0.0,0.0,0.0,0.0,0.0,29843
2231,SENP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092172911799162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59343
2232,SENP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3943083569321473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.161311211925253,-1.1353401918721469,0.0,0.0,0.0,0.0,0.0,0.0,57337
2236,SERF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7955187965032784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10169
2237,SETD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590221309142156,-1.2828480066953951,0.0,0.0,0.0,0.0,0.0,0.0,-0.3988988799572013,-0.2870432623269476,0.0,-1.5139000356573875,0.0,1.0795425437406363,1.2867322208573286,0.0,29072
2238,SETMAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2449216006034474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6419
2239,SFPQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887060721681204,0.0,0.0,0.0,-1.0859299196756012,0.0,0.0,0.0,0.9950508037214854,0.6667623502347707,0.0,0.0,0.0,1.8985591341643884,0.0,0.0,6421
2240,SGPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0008910123197476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81537
2241,SGSM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1817943802839308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9905
2242,SH2B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067120515706919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7354189231172126,-1.8026608657126488,0.0,0.0,0.0,0.0,0.0,0.0,10603
2243,SH2D3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1794172138518897,1.8234143687921756,0.0,0.0,0.0,0.0,0.0,0.0,0.5581952662886525,0.4737934224325147,0.0,0.0,0.0,0.0,0.0,0.0,10044
2244,SH3GL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524271467338442,0.0,0.0,0.0,-3.3543931774605618,0.0,0.0,0.0,1.8952626247844373,1.8236108879969744,0.0,0.0,0.0,1.0951270794072685,0.0,0.0,6455
2245,SH3KBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7888869169775846,0.0,0.0,0.0,-1.7215293349731935,0.0,0.0,0.0,1.0747788927568762,1.26287678549184,0.0,-1.5670961813690834,0.0,-1.1148793387795848,0.0,0.0,30011
2246,SIK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0828597677736782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150094
2247,SIK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3490395032679876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347486240311072,0.7850722791507672,0.0,0.0,0.0,0.0,0.0,0.0,23235
2248,SIK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356964399134277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.754263666260385,-2.1153706057630264,0.0,0.0,0.0,0.0,0.0,0.0,23387
2249,SIN3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788541608038459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858706457194756,1.9859331477413795,0.0,1.434772952344487,0.0,-1.4450155997410774,0.0,0.0,25942
2250,SIN3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015968960204582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23309
2251,SIPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641825913135502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228409073849459,1.0011323038566349,0.0,0.0,0.0,1.0243537651956562,0.0,0.0,6494
2252,SIPA1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306666538581641,0.0,0.0,0.0,0.0,-1.305920485476619,0.0,0.0,-1.4173102217545088,-1.330152066126777,0.0,-2.4175232473565664,0.0,-1.2643889726623594,-1.204721973394827,0.0,26037
2253,SIRT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5963481104889876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22933
2254,SIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3552765928456638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27240
2256,SLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.936286796647823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503
2257,SLAIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2321043420006228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122060
2258,SLAIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.590413382062194,0.0,0.0,0.0,-1.2807212762082836,0.0,0.0,0.0,1.1038308862384087,0.639517842547362,-1.0583446346834418,0.0,0.8991613826805914,0.0,0.0,0.0,57606
2259,SLBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0671848769541246,0.0,0.0,0.0,0.5399210830174983,0.0,0.0,0.0,1.86357662665172,1.8520192073415167,0.0,0.0,0.0,1.0416213831498968,0.0,0.0,7884
2260,SLC10A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2340934001956605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84068
2261,SLC16A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42033128303814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13087469096918,-1.018215435152286,0.0,0.0,0.7484120866143705,0.0,0.0,0.0,6566
2262,SLC20A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1474693487550605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.611082013451566,0.0,6574
2263,SLC25A47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2222561354115482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283600
2264,SLC38A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207991057890018,0.0,0.0,0.0,0.8211532923684339,0.0,0.0,0.0,0.0,-1.3094892109930902,0.0,-1.975855928898882,0.0,0.0,0.0,0.0,81539
2265,SLC39A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8198798677281336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201266
2266,SLC43A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19528343791609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8501
2267,SLC44A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6710028048246943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23446
2268,SLC4A1AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.105926221728935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339841896399515,1.2876351619060855,0.0,0.0,0.0,0.0,0.0,0.0,22950
2269,SLC4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3921875087551676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3733629122020374,0.5125505815357614,0.0,0.0,0.0,0.0,0.0,0.0,6522
2270,SLC4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0532149464406615,0.0,0.0,0.0,-2.156735411558768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940071620131878,0.0,0.0,9497
2271,SLC7A6OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4787620434042072,1.1553486504778758,0.0,0.0,0.0,0.0,0.0,0.0,1.6494511235849685,1.6903802219591912,-1.3953731900354105,2.4306234893758667,0.0,0.0,0.0,0.0,84138
2272,SLCO4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3866722963421043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28231
2273,SLIRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2142473687721511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81892
2274,SLX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3499707760212394,0.0,0.0,0.0,0.0,1.369704674786335,0.0,0.0,-1.6836821387659522,-1.5872298154609925,0.0,0.0,0.0,0.0,0.0,0.0,84464
2275,SMAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2583496723338945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1029123986952047,1.34009643815137,0.0,0.0,0.0,0.0,0.0,0.0,4087
2276,SMAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491662857296674,1.1051197132453636,0.0,0.0,0.0,0.0,0.0,0.0,4.35613126916402,4.679274416263118,0.0,0.0,0.0,0.0,0.0,0.0,64744
2277,SMARCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7360383031877082,0.0,0.0,0.0,0.2316711512104489,0.0,0.0,0.0,1.492369243367496,1.3784602492404003,0.0,0.0,0.0,0.0,0.0,0.0,6601
2278,SMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5014952604368557,0.0,0.0,0.0,0.0,0.0,1.0886808547405746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886808547405746,0.0,23137
2280,SMG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564746229180984,0.0,0.0,0.0,-1.487616954569058,0.0,0.0,0.0,2.5514222976755385,2.174993114060942,0.0,0.0,0.0,0.0,0.0,0.0,23293
2281,SMG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3947519501069618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8091738572570375,0.4106661268456485,0.0,0.0,0.0,0.0,0.0,0.0,9887
2282,SMNDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3655656449175666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.50440105063415,0.0,-1.73404449909612,0.0,0.0,0.0,0.0,0.0,10285
2283,SMPD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.308362861595711,0.0,0.0,0.0,-1.6750584430721132,0.0,0.0,0.0,1.490289415404875,1.7861530524347324,0.0,0.0,0.0,1.0361486743194546,0.0,0.0,55627
2284,SMTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2474778293056517,1.6441825323376793,0.0,0.0,0.0,0.0,0.0,0.0,1.0479416938724098,1.103343731896321,0.0,1.1018908811939658,0.0,-1.1244700956244171,0.0,0.0,6525
2285,SNAP23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2904015304110623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.606255707948604,0.0,0.0,8773
2286,SNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699263704104656,0.0,0.0,0.0,2.087108300064175,0.0,0.0,0.0,0.8564772682793812,0.8664382328714383,0.0,0.0,0.0,0.0,0.0,0.0,79753
2287,SNRNP27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21614036096077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2677388548055373,0.0,0.0,0.0,0.0,0.0,0.0,11017
2288,SNRPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310944985344152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.267281650570463,1.5027168518506488,0.0,0.0,0.0,0.0,0.0,0.0,6627
2289,SNRPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.099249945179552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2324429507997876,1.4445049232330025,0.0,0.0,0.0,0.0,0.0,0.0,6631
2290,SNRPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4714769101250542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4614849593323362,1.487234449912591,0.0,0.0,0.0,0.0,0.0,0.0,6636
2291,SNTB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3068903543311128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6641
2292,SNTB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2487420841891992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146613981966556,-1.464235012272704,0.0,0.0,0.0,0.0,0.0,0.0,6645
2293,SNUPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6797917867473529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3506928988030849,-1.1182909024729817,0.0,0.0,0.0,0.0,0.0,0.0,10073
2294,SNX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161240697117742,0.0,0.0,0.0,-1.6115015204700665,0.0,0.0,0.0,1.9647437197536903,2.0374091357104582,0.0,0.0,0.0,0.0,0.0,0.0,6642
2295,SNX17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377431754273155,0.0,0.0,1.650431072038305,0.0,0.0,0.0,0.0,-2.057357725716769,0.1511684468993303,0.0,-1.046617260913503,0.0,0.0,0.0,0.0,9784
2296,SNX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.707493269700581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664787363439462,1.5267603226075184,0.0,0.0,0.0,0.0,0.0,0.0,6643
2297,SNX29P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6773251535489022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440352
2298,SNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3113708647833129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1064807872259643,2.590949803312001,0.0,0.0,0.0,0.0,0.0,0.0,8724
2299,SNX30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8724876978014835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401548
2300,SORBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0271592764854804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8470
2301,"SOX1, SOX3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0424736124583551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6656
2302,"SOX5, SOX6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9162046963602384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6660
2303,SPAG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.870130775074601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1614161015843811,1.081805531103609,0.0,0.0,0.0,0.0,0.0,0.0,10615
2304,SPAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0250866073255465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2182814608522723,1.424075153402841,0.0,0.0,0.0,0.0,0.0,0.0,6683
2306,SPICE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3335482320219203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3402201899022297,0.0,0.0,0.0,0.0,0.0,0.0,152185
2307,SPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508685586791736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3824375597505418,0.0,0.0,6693
2308,SRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0160393211579806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2748212600201538,0.0,0.0,0.0,0.0,0.0,10011
2309,SRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1173765002176113,0.0,0.0,0.0,0.0,0.0,-1.4189934565112712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714
2310,SREK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013779479362137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140890
2311,"SRRM1, SRSF1, TRA2A, TRA2B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4924294676285204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994276211854355,0.4228891137916386,0.0,0.0,0.0,0.0,0.0,0.0,10250
2312,SRSF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9668719460584356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060241294377918,0.7649627375914245,0.0,0.0,-0.8286600992112014,0.0,0.0,-1.100582616051193,6430
2313,SRSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.352084713847124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0183145992927618,0.9778075090319852,0.0,0.0,0.0,0.0,0.0,0.0,10929
2314,SRSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1656841958690412,0.0,0.0,0.0,1.0729590117101733,0.0,0.0,0.0,0.6837538496277684,0.8502527969312587,0.0,0.0,0.0,0.0,0.0,0.0,8683
2315,SSBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1499932725082895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5760943300499295,0.0,0.0,0.0,0.0,23635
2317,SSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.106945340133091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6745
2318,SSR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5628487880619604,0.0,0.0,0.0,-1.561705309038218,0.0,0.0,0.0,1.5083207417897782,1.7157100930658642,0.0,0.0,0.0,0.0,0.0,0.0,6747
2319,SSRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.699414001912798,0.0,0.0,0.0,-1.0969974581556714,-1.2495803661859048,0.0,0.0,2.041268360066701,1.502083895418012,-1.834786534597366,-1.3521128424428666,0.0,0.8613661985359994,0.0,0.0,6749
2320,STAG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5770286267575997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518309473350367,0.7477983822926519,0.0,1.2774180893891227,0.0,-1.0420757380194583,0.0,0.0,10735
2321,STAMBPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7916314646854108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57559
