,Gene Name,Trastuzumab,Tideglusib,Lapatinib,Mirdametinib,MK-2206,Nintedanib,Pertuzumab,Pictilisib,Refametinib,Rituximab,Romidepsin,Selumetinib,SHP099 dihydrochloride,Staurosporine,A485,Afatinib,AZD-4547,AZD-8055,Bortezomib,Carfilzomib,CUDC-101,Curcumin,Cytarabine,Dactolisib,Dasatinib,Gefitinib,Imatinib
1177,CLDN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5604724164999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.609611775757868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,CLDN23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690608988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,CLSPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.93373537,8.720213527999999,0.0,0.0,5.510740464167898,0.0,0.0,0.0,0.0,8.204387062204352,8.144561270247578,4.223377455999999,4.197321484,0.0,0.0,0.0,0.0,0.0
1180,CNNM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2317457110000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,CNOT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.807211334,0.0,0.0,0.0,0.0,0.0,8.540313318043811,0.0,0.0,0.0,0.0,4.736636548,0.0,0.0,0.0,5.811665590711521,0.0,0.0
1182,CPEB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.854294257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41324585667391,8.210407395485065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,CRKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0655201560000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.593120889106425,0.0,0.0
1184,CSF2RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5489441105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,CSNK1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8605963009999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545875495090128,0.0,0.0
1186,"CTAGE1, CTAGE5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0777049510000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,CTAGE5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.390613127000001,0.0,0.0,0.0,5.460912134990152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,CTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.862432022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,CXXC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.863834477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.343866181172931,8.196164387609894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,CXorf23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5075103969999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.411022971440277,8.043825351414444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,CXorf38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.297062382999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.144027890413629,8.31085405496702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,DAXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4696869870000002,0.0,0.0,0.0,0.0,0.0,7.5403296578024,0.0,0.0,8.225816694325685,8.212251245458937,0.0,0.0,0.0,0.0,7.457552827559102,0.0,0.0
1193,DBF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.424461712333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31412792874583,8.154950948410455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,DDI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.241797075,0.0,0.0,6.575600588777455,0.0,0.0,8.742115899995843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.769058629007741,6.478643867549008,0.0
1195,"DDX3X, DDX3Y",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.314468841,0.0,0.0,0.0,7.675844057657842,0.0,0.0,0.0,0.0,0.0,0.0,4.072115250999999,0.0,0.0,0.0,0.0,0.0,0.0
1196,DDX3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9085836780000007,0.0,0.0,0.0,7.665615100135858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,DEF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0311359393333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.440737664794376,8.164478101852199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,DENND4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.58667627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.625891941700512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,DEPDC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.120442444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,DEPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.557772504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.466591268125233,8.137232590992111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,DGKZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1018778530000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,DLGAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0132917879999996,0.0,0.0,0.0,0.0,0.0,7.72163648250659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,DNAJC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.913280349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,DNM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2478259839999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709585213595311,0.0,0.0
1205,DNMBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7218644519999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,DNMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5121454260000002,0.0,0.0,0.0,7.263156725466993,0.0,0.0,0.0,0.0,7.30464604295215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,DOCK10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.430380397,0.0,0.0,0.0,8.034809603991446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217832783,0.0,0.0,7.654589037447318,0.0,0.0
1208,DOCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9564378694999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,DOCK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2499767090000002,0.0,0.0,0.0,0.0,0.0,5.764187556156134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315552563085528,0.0,0.0
1210,DOK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5961206715000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,DOT1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8804233479999994,8.753396928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09307096843579,7.870392581647908,0.0,4.297850837999999,0.0,0.0,0.0,0.0,0.0
1212,DTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8922130075,9.118903939999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256356317934914,7.7855458707168115,0.0,4.847606081,0.0,0.0,0.0,0.0,0.0
1213,DUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8864316200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590411328665922,7.702746678058829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,DYNLL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.018499842999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,DYRK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.847342299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,EEPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5954467449999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,EFR3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.409740195999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.338342546264217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,EGLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.251462516999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.219082199053954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,EI24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9048344749999995,0.0,0.0,0.0,6.46104363612667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04243159184004,0.0,0.0
1220,EIF4EBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2328501054999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,EIF4G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396406143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.410051501,0.0,0.0,0.0,0.0,0.0
1222,EIF4G3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9185886215000003,0.0,0.0,0.0,7.9690699990524445,0.0,0.0,0.0,0.0,8.158788434446697,0.0,0.0,5.290593966,0.0,0.0,0.0,7.080993940958794,0.0
1223,ELAC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5188553850000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.359731953935244,8.324084779531377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,ELAVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6350769388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.547559958203012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,ELF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.833964699,8.825426078999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.354473199383353,0.0,0.0
1226,EML3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.084746069999999,0.0,0.0,0.0,7.685198815853441,0.0,8.237660933946453,0.0,0.0,0.0,8.187267855773808,0.0,0.0,0.0,0.0,6.627830863538759,6.62907505125731,0.0
1227,EML4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4671528439999992,0.0,0.0,0.0,6.246398909233602,0.0,0.0,0.0,0.0,8.401581275607851,8.402363122512838,0.0,5.682767594000001,0.0,0.0,0.0,0.0,0.0
1228,EP300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6253832220000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.502720769451174,7.785210326036365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,EPB41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.138363846666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280852568097405,7.729784371131451,4.067086850999999,0.0,0.0,0.0,7.888279805005497,0.0,0.0
1230,ERBB2IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4609746914999997,0.0,0.0,0.0,8.468448076487585,0.0,8.360012336791032,0.0,0.0,7.955963677311447,8.13075588649197,0.0,0.0,0.0,0.0,6.185155820750136,0.0,0.0
1231,ESCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1317380416666665,8.349453113999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,ESPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.441128824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,ETV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.096447501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544735088653976,8.245913312207897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,EVI2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.717313932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478065161651264,9.49651705267186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,EVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9604419929999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,EYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.217125399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,EZH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3564151140000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.634246438554756,7.794912038737706,0.0,4.103884199,0.0,8.496330583064095,0.0,0.0,0.0
1238,FAM120A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6350615949999996,0.0,0.0,0.0,7.694275017252749,0.0,0.0,0.0,0.0,0.0,0.0,4.308563517999999,0.0,0.0,0.0,0.0,0.0,0.0
1239,FAM133B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.236462021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,FAM134C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.845854283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18803773621169,12.098121902187485,0.0,0.0,0.0,0.0,0.0,0.0,5.998311952401008
1241,FAM135A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.106217539000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,FAM184B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4660336500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,FAM18A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.917129884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.932372088595637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,FAM208B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1728617765,0.0,0.0,0.0,0.0,0.0,0.0,5.551980943370822,0.0,8.248511767072,8.035999306135361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,FAM213A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.930850347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,FAM54A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6947912149999995,0.0,0.0,0.0,7.487880787038502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,FAM73B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5608836170000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,FANCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.27844834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,FARP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.229989849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08908867497138,7.820844859484689,4.634696028999999,0.0,0.0,0.0,0.0,0.0,0.0
1250,FBXO42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.601008122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.849265249500724,8.003469390384813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,FBXO46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.488690736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08780771662283,7.763145483242045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,FCHO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4465744674999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,FMNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2382304110000004,0.0,0.0,0.0,7.807804318704093,0.0,0.0,0.0,0.0,8.756575337897994,7.935883120210448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,FNDC3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.274098497000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,FNDC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7634356560000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,FOXM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.993332191,0.0,0.0,0.0,7.544708761638724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,FOXO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.952318016,0.0,0.0,0.0,0.0,0.0,7.912114336256947,0.0,0.0,8.37148367009221,8.13349283230482,0.0,0.0,0.0,0.0,5.011786078371528,5.82908657161758,0.0
1258,FRMD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2604115720000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.870055268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,GATAD2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.603657125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.460192373838925,8.38778592493744,4.033156674999999,0.0,0.0,0.0,0.0,0.0,0.0
1261,GCET2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9742414735000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,GIT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.754398781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.210319039394351,8.18498930092502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,GLCCI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91695937925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.804859847418541,8.710203523052025,0.0,4.456905241,0.0,0.0,0.0,0.0,0.0
1264,GMIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8263084826000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158164010999999,0.0,0.0,0.0,0.0,0.0
1265,GMNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4357970845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,GPRIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.643558068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,GSE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4981225164999996,0.0,0.0,0.0,7.011035514675628,0.0,0.0,0.0,0.0,7.545975874762991,7.920479762277284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,GTPBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5228914484999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310439289053566,8.294215055377821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,GTSE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8071890259999996,0.0,0.0,0.0,0.0,0.0,8.629491546910343,0.0,0.0,8.589730554621035,8.163731224706954,4.143085953999999,3.986255523000001,0.0,0.0,0.0,6.732257789094089,0.0
1270,GYS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.527501985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736105077007708,7.895270627517699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,H1FX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.586133448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.309794213129845,8.118475292722287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,H2AFY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8392189509999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.507270669275949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,HADHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3000002580000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,HARS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.331521104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,HAUS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.255709522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,HAUS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47662973775,0.0,0.0,0.0,7.567247096324295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699021396030243,0.0,0.0
1277,HCLS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7493579596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,HEG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.811333163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,HIPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.852387599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,HIST1H1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5546372885000004,0.0,0.0,0.0,7.30582797692823,0.0,0.0,0.0,0.0,8.16709412082757,8.285619043534465,0.0,0.0,0.0,8.20751083747691,0.0,0.0,0.0
1281,HIVEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0549094339999987,8.861692252999998,0.0,0.0,6.893999446183406,0.0,0.0,0.0,0.0,7.445794896256107,7.9445802679910305,0.0,4.809216795,0.0,0.0,0.0,0.0,0.0
1282,HJURP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.677732590333333,0.0,0.0,0.0,7.62145778039151,0.0,0.0,0.0,0.0,8.327284231179057,8.216025354199452,0.0,4.213205532,0.0,0.0,7.414117483707086,0.0,0.0
1283,HLA-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9233536129999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.446204820558188,8.307367335325091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
