,afatinib_up,dasatinib_up,gefitinib_up,imatinib_up
AFTPH,1.0,0.443726313147746,1.0,1.0
MAST2,1.0,1.0,0.499314776636957,1.0
NHSL1,0.3499235364046442,0.470032762826705,1.0,1.0
LEMD2,0.291832290951544,1.0,1.0,0.3879609535212942
PIP5K1A,1.0,0.398454443808538,1.0,1.0
BCL3,0.1958274675018734,0.2741545274349133,0.1146646070671013,1.0
GSK3B,0.189150553693688,0.252242009399584,0.478868055512609,1.0
C6orf132,0.367855192824836,0.4299158555084305,0.4044611535954124,1.0
ZDHHC5,0.3667844655410937,0.498089290393745,0.2856857815775103,1.0
SF3B1,1.0,0.498905316783997,1.0,1.0
HJURP,1.0,0.441786680568883,1.0,1.0
FAM193A,1.0,0.533354417667517,0.324134975186169,1.0
SEC22B,0.3570286383257435,1.0,1.0,1.0
ERBB2IP,0.3972845419675165,0.3792337031624669,1.0,1.0
RAI14,0.380500614672299,0.406840426429933,0.2611603571759585,1.0
TLN1,1.0,0.520685566955412,1.0,1.0
MDC1,0.4248690828080815,0.390622364720599,1.0,1.0
GGT7,0.479782322227794,0.480818587108432,1.0,1.0
SLK,1.0,0.451984883983474,1.0,1.0
FAM83B,0.219889743642879,0.490271489431165,1.0,1.0
KDM5A,0.272759060007137,1.0,0.211904725990135,1.0
HBS1L,0.1880449202997193,0.3073111523268024,0.1291158022592256,1.0
DOK2,1.0,0.31580466129907,1.0,1.0
APC,1.0,0.471335405902692,1.0,1.0
PCBP2,1.0,0.571862107973814,1.0,1.0
MKI67,0.2338696670149169,0.3139830946396619,0.285579145006978,1.0
WRNIP1,0.4147440145128513,0.42221216900549,1.0,1.0
CTDSPL2,0.3262899007793101,0.455986322309154,0.4350878172924975,1.0
AMPD2,0.399298606963621,0.5236999504671715,1.0,1.0
LIN9,0.1396049134785868,0.3629709326937823,0.1555299986214144,1.0
TMEM63B,0.176696517529572,0.2984147991459405,1.0,1.0
RBM26,0.2455908930772763,0.275056910337868,0.281698889246356,1.0
PVR,1.0,0.59559222111208,1.0,1.0
NOB1,1.0,0.3059875813681925,1.0,1.0
YTHDC1,0.210286286767577,0.345648271224898,0.4534306284454255,1.0
OPTN,0.254797650031515,1.0,0.386064799308818,1.0
IRS1,0.4824692708487215,0.339689018476109,0.426760254422415,1.0
DKC1,1.0,0.500319767790301,1.0,1.0
FLNB,1.0,1.0,0.469936913687724,1.0
IKZF4,1.0,0.430929023551411,1.0,1.0
ETV3,0.1527505485152248,0.3011927433424916,0.1602306952421016,1.0
SMARCC1,0.413556659102156,0.321038567047534,0.345072215321246,1.0
BRAF,0.3801449180778244,1.0,0.4031731320485487,1.0
USP14,0.1985930782472655,0.5775663391375,1.0,1.0
SGTA,0.4128901320031848,0.4334159804920422,0.3845136872021329,1.0
EPS8,1.0,1.0,0.348584162674206,1.0
DDX21,1.0,0.0,1.0,1.0
NQO1,1.0,1.0,0.389873517739782,1.0
ATAT1,1.0,1.0,0.419490865377937,1.0
KLC4,1.0,1.0,0.427242123603563,1.0
UBXN7,0.388869706207869,0.411448418104146,1.0,1.0
PKP2,0.32715079659604,0.3904853289493583,0.495757085673033,1.0
NCOA6,1.0,0.309510951634549,1.0,1.0
TOM1L1,1.0,0.115007564702243,1.0,1.0
IRF9,0.1525203066223744,1.0,0.184697030602029,1.0
LIMD1,1.0,0.458808773096059,0.45400766606628,1.0
MLX,1.0,1.0,0.482729493431265,1.0
TJP2,0.20056149916466,0.1883311001520897,0.2093350117392987,0.1628707425801855
DHX30,1.0,0.3304839739168586,1.0,1.0
MARK3,0.406595930271796,1.0,0.4292789191284685,1.0
PPP2R3A,0.481404480667151,1.0,1.0,1.0
GSK3A,0.277441062648116,0.426545094954581,0.277696004162998,1.0
PPP1R12C,0.372941124570956,1.0,0.320373225531614,1.0
VASP,1.0,0.580675797684647,1.0,1.0
TBC1D5,0.1505390260335493,0.4205458043310233,0.1754735170019466,1.0
EIF3B,1.0,1.0,1.0,0.358040403880728
MAP4K3,1.0,0.573422257922767,1.0,1.0
RTKN,0.3558038990729544,0.4145842757461953,0.426445892477644,1.0
SCYL2,1.0,0.457789968867586,1.0,1.0
GTF2F1,0.314360937982625,1.0,0.2959297136940775,1.0
AP2B1,1.0,1.0,0.455242419452826,1.0
EPN3,0.414949112313011,0.383124196082965,1.0,1.0
MAP7D1,0.4023970813209925,1.0,0.45688138845639,1.0
ZNF687,1.0,0.3554542981376456,0.359130140171771,1.0
TPD52,0.3377163093191586,0.351405815325499,0.2892528137719618,1.0
SOS2,0.2616685049628707,1.0,0.264402226753907,1.0
NUP214,1.0,0.5078716305040675,1.0,1.0
EIF2B4,1.0,0.199447046729708,1.0,1.0
DICER1,0.2398712120123252,1.0,1.0,1.0
MAP4,0.16728591866128,0.305838177517943,1.0,1.0
ESYT2,0.436456102501891,0.418260064175082,1.0,1.0
ARHGEF37,1.0,0.413640083973376,1.0,1.0
TRRAP,0.239553100360669,0.240507497529836,1.0,1.0
MAGEA4,0.310053682321854,1.0,0.289834685893061,1.0
PLCG1,1.0,1.0,0.427985047413816,1.0
TACC2,0.3423239659555486,1.0,0.3176740061408525,1.0
KANK2,0.2678974359550676,0.507071594881562,0.222454305819673,1.0
MED1,0.0880848516590313,1.0,1.0,1.0
ZBTB1,0.260967090685656,0.325153615959138,0.3351521903762592,1.0
GPRC5C,1.0,0.116473246902206,1.0,1.0
WAS,1.0,0.095078837825963,1.0,1.0
TRERF1,0.420759230723566,0.2919040459297576,1.0,1.0
RPS11,0.404031528947922,1.0,0.433866493212178,1.0
"ANP32A, ANP32D",0.446325532688264,1.0,1.0,1.0
"CDK1, CDK2, CDK3",1.0,0.561278284911039,1.0,1.0
FILIP1L,0.292056973220468,0.305729705998257,1.0,1.0
BCL2L11,0.1688274163859913,0.30568741700051,0.2220249808087566,1.0
TBC1D22A,0.351926026283669,1.0,1.0,1.0
ARFIP2,0.0661457927029985,1.0,0.0925112329527977,1.0
DLGAP4,0.4402347328628228,0.4914280315730555,0.4315070138521455,1.0
TMEM184B,1.0,0.2899719204041375,1.0,1.0
DLGAP5,0.274353943291737,1.0,1.0,1.0
APPL1,1.0,1.0,0.395241397028196,1.0
"TCEB3C, TCEB3CL",0.30443150121066,1.0,1.0,1.0
HMGXB4,0.282039874295102,0.3777137745449673,0.3248636484144838,1.0
MACF1,0.2816385712134387,0.3345565386671399,0.30242578609027,1.0
NUP107,0.435507795179242,1.0,0.416275674419994,1.0
RBM15,1.0,1.0,0.389865149652146,1.0
ADAR,0.462883614856551,0.567838519286248,0.47951087813658,1.0
SYNPO,1.0,0.450848502201073,1.0,1.0
SLC9A7,0.2001392031470148,0.3148834161064985,0.1471515649863581,1.0
TJP1,0.332346792391154,1.0,1.0,1.0
MAP1S,1.0,1.0,0.457869847459277,1.0
RAPGEF1,1.0,0.266387776279495,1.0,1.0
ABCC3,1.0,0.564423605502129,1.0,1.0
SPECC1L,1.0,0.397213477971397,1.0,1.0
RBM34,0.3113254628458979,0.3775202292562343,0.3481116915962543,1.0
HNRNPC,1.0,0.4915428283457524,1.0,1.0
"CSDA, YBX1, YBX2",0.2280861328587934,0.570966901619729,0.42268109830476,1.0
SH3BP1,1.0,0.4076562528859206,1.0,1.0
BCL9,0.401666826230011,1.0,0.446007675664875,1.0
KLC3,0.2108398181427222,0.2028126131432484,0.1295895838309305,1.0
SH3BGRL2,0.1091798712978514,0.2417203956760895,0.103080766363761,1.0
SF1,1.0,1.0,0.47123623935369,1.0
NDE1,0.439508698342974,1.0,1.0,1.0
UBE2H,0.444958914543231,0.398560849630232,1.0,1.0
C15orf39,0.204172216304876,0.390920087874575,0.222220441800618,1.0
"EPHB1, EPHB2",1.0,0.0604082908845463,1.0,1.0
CEP170,0.3386965096080445,0.38255024570117,0.3918718966433748,1.0
PRDM2,0.381702812745574,0.368957284999148,0.377533818090824,1.0
CDK18,1.0,1.0,0.458864636866626,1.0
GAB1,0.1518296956984839,0.327193987058073,0.105794822546121,0.112997502703644
ZNF318,0.2540132390031283,0.3394582769926096,0.3034790380507792,1.0
PWWP2B,0.490868134287663,1.0,1.0,1.0
OGFR,0.486479144810724,1.0,0.475482147087785,1.0
UBAP1,0.279396396375305,0.47573182635903,0.322624547283496,1.0
NTHL1,0.496795074290451,1.0,1.0,1.0
KLF13,0.2403665516044895,1.0,0.244637163426884,1.0
KDM4B,0.479856463831677,1.0,1.0,1.0
MYCBP2,0.4336421167927674,0.443314495677195,0.3213065649774985,1.0
PHLDB2,0.2584232810741927,0.3320418831593472,0.2444533714874419,1.0
SNAP23,1.0,0.328449686140149,1.0,1.0
BTK,1.0,0.3333965251980236,1.0,1.0
PARN,0.2600274150151156,0.323222037443932,1.0,1.0
"STAT5A, STAT5B",1.0,0.159685922419071,1.0,1.0
CSDA,1.0,0.385599667098791,1.0,1.0
RELB,0.448055989350697,0.334832353635783,1.0,1.0
KATNB1,0.376275359478529,1.0,0.295139241171876,1.0
RASGRP2,1.0,0.417280286476007,1.0,1.0
DENND1B,0.2741834301547632,0.463716591376037,0.3440793747244093,1.0
SVIL,0.2943671475709919,0.3957203505998955,0.3170140866763413,1.0
UTRN,0.267221958014612,1.0,1.0,1.0
MLTK,1.0,0.3508992445460492,1.0,1.0
RDBP,0.3976712601147714,0.476801119218797,1.0,1.0
TBC1D8,1.0,1.0,0.3427973888348865,1.0
SMCR8,1.0,0.408970001842149,0.310370274393906,1.0
CDC5L,1.0,0.4212697594065187,1.0,1.0
DDX20,0.1712823788539936,1.0,0.179742386852244,1.0
ITCH,0.3812287122424953,0.4272292134727605,0.4409723071513996,1.0
PKMYT1,1.0,0.306597920271234,1.0,1.0
MAP4K5,0.338247042150009,0.3619550551973027,0.392061743770928,1.0
MEF2D,1.0,1.0,0.3987562291161804,1.0
ANXA5,1.0,1.0,0.30713780667499,1.0
DAPK1,0.345010480431561,1.0,1.0,1.0
SH2D4A,1.0,0.586757124006188,1.0,1.0
RRAGC,0.448043160829085,0.4581986773072395,0.497500523535599,1.0
DLG5,0.419256240288408,1.0,1.0,1.0
CABLES2,1.0,0.450970852412052,1.0,1.0
NCK1,0.460133356139167,1.0,1.0,1.0
MLF1,0.386150492239242,0.458505460728609,1.0,1.0
LMNB1,1.0,0.492415429937321,1.0,1.0
UBAP2L,1.0,0.467331807149331,0.347609314198721,1.0
AKT1S1,0.1829377067138821,0.2908240719121311,0.2242920307337685,1.0
MORC3,0.4547465516075105,0.365986524433285,1.0,1.0
CARD11,1.0,1.0,0.463835259635134,1.0
LPHN2,1.0,1.0,0.481273884362137,1.0
TAB2,0.2910033972691885,0.273814625896802,1.0,1.0
DIDO1,1.0,0.345010378496022,1.0,1.0
FXR1,1.0,1.0,0.431878457535497,1.0
HSPB1,0.250419671093146,0.3529171413029593,1.0,1.0
"FYN, LCK, SRC, YES1",1.0,0.4854714668746702,1.0,1.0
LRCH4,0.310027784233525,0.418369382724206,0.494498074986454,1.0
BABAM1,1.0,0.335365475839237,1.0,1.0
RPAP1,0.115001322612108,1.0,1.0,1.0
ZMYM2,1.0,0.437647806687367,1.0,1.0
SLC20A2,0.2654743727667304,0.28753299866128,0.262905392753815,1.0
SEMA4C,0.384977803257498,0.376351865446494,0.335936713687665,1.0
INPP4A,1.0,0.594628385715299,1.0,1.0
"ARHGEF35, ARHGEF5",1.0,0.443453585817862,1.0,1.0
AMOTL1,0.374825368264409,1.0,0.428403681142196,1.0
ZC3HC1,0.389307024194249,1.0,0.4306442790972727,1.0
NUFIP2,0.411058543549481,1.0,0.378694495828159,1.0
ARID5B,1.0,0.46817031919867,1.0,1.0
ITGB4,0.261070532058726,0.312574426542522,0.3054999258898856,1.0
"CEP170, CEP170P1",0.363496164518777,0.307572810762801,1.0,1.0
CDC42BPB,0.295380163548637,0.3947301178670155,1.0,1.0
HDGF,0.1383011473187655,0.192303293449752,0.213137470361786,1.0
TXLNG,0.267478100823207,0.199455611401708,1.0,1.0
IFT88,0.131922698524521,1.0,0.2330362124355375,1.0
NFKB2,0.1583880706416409,1.0,0.1257108368014338,1.0
NASP,1.0,0.437439355609329,1.0,1.0
IQGAP1,1.0,0.183382491856527,1.0,1.0
LDLRAP1,0.348586573785011,0.343702465547163,1.0,1.0
EXOC7,1.0,1.0,0.422949012885824,1.0
FAM21C,0.0954450221697086,1.0,1.0,1.0
FOXO4,0.4165789592734539,1.0,0.390891542734124,1.0
PDE4DIP,0.354703520133169,0.48039292769864,1.0,1.0
GDI2,1.0,0.103893848556884,1.0,1.0
FRMD8,0.48392955662006,0.490760653314065,1.0,1.0
NUP98,0.455493489330815,0.454472894690548,0.4683957858867005,1.0
TNKS1BP1,0.3350875784739504,0.5173857011304756,0.3821940447102114,1.0
MARCKS,0.4578428259012727,1.0,0.434882723896292,1.0
JUNB,0.40370589883962,1.0,0.44075431450005,1.0
ACACA,0.2373994491631066,0.367735645942068,0.2276774587298774,1.0
"ARHGEF6, ARHGEF7",1.0,0.4486178343249662,1.0,1.0
PTPN21,0.325374196160812,1.0,0.3762998762687187,1.0
MIA3,1.0,0.557354954959858,1.0,1.0
SRRM2,1.0,0.237253095922643,0.41375286456904,0.379712316797199
FOXK1,0.3980073513780116,0.4292135552868292,0.4298216391869638,1.0
ZBTB11,0.157335675270705,1.0,0.1843296699908813,1.0
PHF13,0.452533588420594,1.0,1.0,1.0
ELK1,1.0,0.46858701974732,1.0,1.0
SH2D1B,1.0,1.0,1.0,0.438665765709895
MARK4,0.374777606211828,1.0,0.4026972928512065,1.0
TFRC,1.0,0.438247052226286,1.0,1.0
METTL1,0.3297038392055815,1.0,1.0,1.0
EGFR,0.243794648839535,0.1928727172027268,0.445149325843545,1.0
SHC1,0.2100740347546743,0.2058583048965526,0.2193667570273619,0.0481690704682601
PACS1,0.1420382535646522,1.0,0.2041376642396675,1.0
LENG1,0.43846081655079,0.436581494898817,1.0,1.0
NFATC3,0.255418868387868,1.0,0.3172212234331497,1.0
PI4KA,1.0,0.471479187466367,1.0,1.0
PALLD,0.3877947364972849,1.0,0.3394976523125415,1.0
DOCK7,0.4265369049383833,0.512139969451954,1.0,1.0
FAM83G,0.474163223850622,1.0,1.0,1.0
RANBP2,0.4102853139182578,0.3981723155033364,0.3831825048737645,1.0
NLRP2,0.478382945671586,1.0,1.0,1.0
CSNK1D,1.0,0.492570657906566,1.0,1.0
UBR5,0.3235702692561661,0.4123338143644482,0.43231073253765,1.0
RSBN1,0.493764671863144,1.0,1.0,1.0
PCIF1,0.2651735665370275,0.273099435143865,1.0,1.0
NAB2,0.350724331741195,1.0,1.0,1.0
EIF4G1,0.4106708706289296,0.598558267298732,0.396090085181036,1.0
MAPKAPK3,1.0,0.268851433359124,1.0,1.0
"HSP90AA1, HSP90AB1, HSP90AB2P, HSP90AB3P, HSP90AB4P",1.0,0.351648161754194,1.0,1.0
ZNF280C,1.0,1.0,0.472396429864688,1.0
KLC2,0.442239106363255,1.0,0.403382429213822,1.0
RALY,1.0,1.0,1.0,0.491532676039156
CDH3,1.0,0.0527375962345179,1.0,1.0
ZFP64,1.0,0.236789537431374,1.0,1.0
THOC5,0.161072378778013,0.3583422250655559,0.2491782693686181,1.0
BMI1,0.289430260897847,0.1546205977568383,0.2455632586311026,1.0
C14orf43,0.311453551067417,0.239666530566586,0.450675101789991,1.0
SLC20A1,1.0,1.0,0.327352746091825,1.0
FKBP15,0.406678773905352,0.425508815291351,0.3612241656650298,1.0
DAB2IP,0.2182179781489791,0.4431309156345293,0.305453508432037,1.0
RPS6KA1,0.1425810552028119,0.394523384366225,0.236369195133569,1.0
ARAP3,0.354996686085384,0.465456806098682,1.0,1.0
"AQP7, AQP7P3",1.0,0.231564752141004,1.0,1.0
DENND4A,0.223500960835535,0.455318927166251,0.256796600508721,1.0
RPL15,1.0,0.375356827968021,1.0,1.0
SZT2,0.246389892683053,1.0,0.349182499056424,1.0
GRHL1,1.0,1.0,0.260125902134819,1.0
IRF2BP1,1.0,0.477874362492014,1.0,1.0
R3HCC1L,0.3989232625409065,1.0,1.0,1.0
ANKIB1,0.315113152058711,0.417746137500914,1.0,1.0
LBR,0.261875934864421,0.438669778534507,0.406672172557224,1.0
FOS,1.0,0.383636948443945,0.1259740820211595,1.0
MAF1,0.3767334441945055,0.420403782845608,0.3621031920743346,1.0
PPFIBP1,0.3882441642044673,0.305185491015157,0.4074354486094235,1.0
TPR,0.321115195152975,0.0740098099771181,0.3209743917087836,0.2748558330518083
PNISR,0.335928346458259,1.0,1.0,1.0
ANKZF1,0.1970743104217105,0.3501933579590585,0.1968996448417032,1.0
SIPA1L1,0.4044629656511883,0.416275636026624,0.433852944777889,1.0
MAPK14,0.2913282480233654,0.252131064131713,1.0,1.0
PML,0.2581938927680432,0.3915414258199957,0.316224691384053,1.0
RPL5,1.0,0.455410065175807,1.0,1.0
EIF4B,0.2363640603868368,0.548725187526076,0.2426252175042726,1.0
GIGYF2,0.3588715996572886,0.3895718085657881,0.2617137275629903,1.0
CDK16,1.0,0.421448376648279,1.0,1.0
ZNF420,1.0,1.0,0.338564386343775,1.0
ANXA2,1.0,0.1950419138155912,1.0,1.0
NUF2,0.204011018639584,0.389197398651573,1.0,1.0
CASP9,0.482595605078702,1.0,1.0,1.0
UCK2,0.447758129801955,1.0,0.49541751273528,1.0
"FAM21A, FAM21B, FAM21C",0.2650089144312149,0.3375093599757191,0.3099622119089829,1.0
ABLIM1,1.0,0.559150111057449,0.270139991533699,1.0
FAM129A,0.2578270837748593,0.489940202151236,1.0,1.0
PER1,1.0,0.509170770843794,1.0,1.0
KANK1,0.410748143105916,1.0,0.350977915432041,1.0
CLN6,0.2765276412925785,1.0,0.4615011026122606,1.0
PPL,1.0,0.3105851113248585,0.250053181758724,1.0
ARHGEF5,0.369121161420835,0.3278528222493495,0.2399907763949375,1.0
ANKLE2,1.0,1.0,0.469680816602905,1.0
OCLN,0.366038687771799,1.0,0.415527761459088,1.0
TOP2A,0.247616307829005,0.36918530925953,1.0,1.0
DMXL1,0.295353097262896,0.3983112605850515,1.0,1.0
NUMB,1.0,0.26617321389442,1.0,1.0
CLASP1,0.210705579334516,1.0,0.48143378103568,1.0
USP54,0.418098190400164,0.362937962455248,1.0,1.0
MYO1E,0.3333042575669733,0.4109106901321266,1.0,1.0
MELK,0.2246057019148995,1.0,0.2031174009480672,1.0
FAM83H,0.1463622106252094,0.491666276899447,0.337932143054966,1.0
"MYC, MYCN",0.3814921965749732,0.4455473785460977,0.3886502700247867,1.0
